TransactionID,AccountID,TransactionAmount,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance
994,144,29.91,551,113219328,34,76,43,3,2834.84
995,488,4.24,226,77208193198,86,38,38,1,7822.73
996,39,50.29,499,1.7115E+11,28,58,64,1,7604.9
997,475,135.85,430,6527212129,15,57,269,1,1480.39
998,368,368.53,469,31127129152,99,68,34,1,13696.31
999,339,17.95,411,167164550,27,64,135,1,12344.9
1000,297,127.8,376,3416923237,26,31,47,1,8630.99
1001,345,16.73,411,2721511894,73,45,48,1,2202.62
1002,458,317.12,7,57232212116,18,44,80,1,14409.74
1003,62,476.63,697,3213122242,37,79,115,1,4894.25
1004,70,156.58,79,483119624,83,24,160,1,8981.61
1005,183,55.12,219,1.5214E+11,21,34,261,1,3791.99
1006,190,15.74,64,13625015993,51,27,38,1,690.16
1007,255,353.68,614,1472342046,30,70,145,1,6777.12
1008,311,297.15,273,1229426104,34,76,178,1,5449.37
1009,75,647.85,574,97106576,34,36,121,1,13779.97
1010,13,75.04,37,5217830,56,49,178,1,9648.6
1011,247,273.92,602,1019040193,86,28,35,1,1029.15
1012,329,215.8,273,1498410818,73,51,66,1,3656.62
1013,257,963.77,382,3213122242,55,41,248,1,6710.51
1014,414,420.6,124,18918350147,86,26,55,1,1778.75
1015,11,688.36,235,20013614693,7,23,22,1,5191.13
1016,416,285.18,515,11024715370,84,55,150,1,14847.97
1017,174,213.55,680,161258211,77,63,15,1,5238.37
1018,218,463.11,210,493118682,78,51,159,1,10238.82
1019,323,150.03,325,2.19219E+11,59,73,176,1,7491.42
1020,209,428.61,273,62041107,49,51,131,1,2116.36
1021,337,309.56,591,62041107,94,58,147,1,972.04
1022,83,377.08,124,1.36162E+11,90,26,71,1,6430.86
1023,246,77.25,142,4518228148,59,68,157,1,14077.97
1024,194,146.92,522,777223184,3,64,272,1,3990.6
1025,361,126.6,634,2212064463,31,22,146,1,961.65
1026,214,101.34,501,14722781224,68,24,46,1,703.26
1027,204,184.97,180,14120146191,12,58,268,1,1156.67
1028,394,451.15,245,2.01114E+11,94,46,175,1,1356.47
1029,2,516.47,420,59132247252,26,25,94,1,1305.06
1030,337,880.04,57,66255716,93,25,29,1,261.97
1031,184,353.69,474,492937185,68,59,163,1,9500.79
1032,258,66.69,624,525020949,43,25,140,1,1210.33
1033,164,95.75,40,1909263219,64,31,169,1,337.62
1034,32,43.91,515,1498410818,73,27,86,1,1806.68
1035,92,98.03,697,4920211229,95,54,165,1,6323.45
1036,485,617.66,253,3416923237,57,42,128,1,7155.95
1037,67,888.57,365,1.93217E+11,92,62,102,1,7896.14
1038,5,107.48,221,44733217,80,22,129,1,591.23
1039,291,36.57,617,2212315887,51,62,69,1,2583.07
1040,284,575.62,682,11617511222,81,43,129,1,234.41
1041,24,84.89,618,2.01113E+11,18,37,70,1,4735.61
1042,310,832.3,153,7315620826,61,69,86,1,6617.52
1043,246,180.65,552,1022322450,12,22,38,5,816.01
1044,463,7.76,376,1709915217,91,52,84,1,7393.11
1045,318,109.3,6,9314625120,20,56,27,1,13510.11
1046,474,230.08,45,935244101,6,79,124,1,4466.1
1047,192,361.92,647,2721511894,18,54,111,1,7474.31
1048,100,71.29,345,11286148212,75,68,55,2,7225.63
1049,407,122.45,505,1194328203,65,46,98,1,7255.49
1050,276,642.53,202,550152168,48,65,128,1,11417.91
1051,420,62.86,271,20013614693,90,25,31,1,1040.43
1052,228,175.21,59,961621185,49,69,69,1,6039.04
1053,22,168,669,72128135172,53,32,11,1,3498.58
1054,52,11.46,232,217824637,56,67,73,1,6628.75
1055,151,382.07,318,219715492,91,62,147,1,10156.09
1056,317,13.48,279,321698841,94,18,20,3,521.88
1057,348,65.32,684,401025102,94,28,54,1,9165.02
1058,191,83.07,182,13821019619,26,27,291,4,6704.76
1059,120,730.1,453,19016416079,53,77,93,1,6384.05
1060,487,85.31,332,45647486,19,62,27,1,6095.65
1061,173,726.61,141,21022822664,81,18,277,1,1008.76
1062,89,130.4,373,16312970210,24,45,63,1,4381.24
1063,456,68.1,235,94227164192,89,20,47,1,1382.8
1064,25,65.26,489,77208193198,26,26,72,1,7380.63
1065,158,191.62,663,16511422447,16,63,51,1,1981.67
1066,41,212.88,663,1841461088,62,39,122,1,7036.72
1067,458,88.38,100,192013234,26,30,138,1,3707.82
1068,248,48.77,273,11024715370,13,42,51,1,2040.16
1069,356,289.1,601,10587212115,64,27,206,1,267.53
1070,65,390.09,589,4889167189,57,26,49,1,2617.23
1071,249,48.29,295,2.21105E+11,60,37,242,1,8883.4
1072,497,333.83,63,1216714420,97,63,135,1,1660.66
1073,45,1074.29,147,13821019619,81,67,79,1,2011.6
1074,442,100.27,298,14491150133,45,79,51,1,4309.9
1075,248,44.54,46,8167222238,48,31,164,1,362.4
1076,78,1156.18,22,404569120,54,52,40,1,836.69
1077,345,82.17,669,1302923016,96,28,21,1,1913.06
1078,331,1045.45,547,19910332145,36,19,150,1,563.46
1079,332,447.42,279,213159253,56,32,65,1,6133.22
1080,448,590.26,519,1685535243,89,25,48,1,1068.28
1081,102,192.73,391,1828441229,27,71,157,1,2037.75
1082,200,146.01,270,72192101196,17,26,269,1,221.79
1083,200,136.05,362,8211519937,68,24,63,3,1127.54
1084,86,11.57,550,1.16106E+11,37,56,64,1,2061.61
1085,139,102.34,376,1164388219,76,51,78,1,9326.28
1086,154,7.82,63,404569120,90,36,273,1,2240.49
1087,403,79.43,393,14321247226,9,74,72,1,6579.37
1088,330,386.97,324,10724720271,98,58,137,1,1876.35
1089,362,51.22,83,492937185,40,23,82,1,1664.59
1090,423,256.05,304,4105134118,9,54,35,1,6910.18
1091,286,7.79,214,2.21105E+11,97,34,298,1,1319.85
1092,332,233.71,476,35672123,73,63,11,1,6095.5
1093,80,176.37,501,1.29102E+11,57,55,126,1,2420.86
1094,150,122.63,112,2.19193E+11,29,21,153,1,359.06
1095,441,86.41,61,16855199214,99,75,125,1,3128.71
1096,196,21.57,655,1.36105E+11,71,54,71,1,7587.48
1097,444,82.67,466,1852387107,14,26,46,1,290.59
1098,295,451.35,440,426110112,28,47,223,1,7707.96
1099,157,299.42,516,133639621,5,63,53,1,4735.41
1100,456,543.47,388,1.60212E+11,92,18,122,1,6165.03
1101,271,346.76,299,39129125110,55,21,116,1,1637.75
1102,462,47.48,198,1.96244E+11,27,24,66,1,585.52
1103,310,64.92,110,18657149225,82,58,236,1,5481.76
1104,189,350.72,679,46150175171,35,28,48,1,1982.9
1105,328,3.8,286,8244162185,57,65,174,1,5766.96
1106,57,22.54,75,16116126115,44,26,42,1,7139.11
1107,360,767.14,441,169415546,39,62,38,1,4732.57
1108,209,167.47,2,1.75166E+11,24,35,103,1,2293.13
1109,390,43.65,236,418255163,66,30,212,1,2870.67
1110,61,391.08,290,35220238127,29,56,105,1,6885.16
1111,345,390.77,548,18022454115,45,44,34,1,5500.56
1112,254,508.16,10,728148225,38,39,131,1,5609.44
1113,271,36.76,380,58127124,53,65,108,1,1228.93
1114,451,332.33,128,5217830,39,27,101,1,192.63
1115,61,362.09,449,1875220018,93,32,31,1,6590.28
1116,245,42.58,388,21424716480,57,30,80,1,13485
1117,105,122.35,649,2.19219E+11,8,53,188,1,6472.5
1118,122,248.66,129,1.75166E+11,58,28,113,1,2571.39
1119,202,461.25,612,13617214977,44,54,171,1,676.1
1120,423,61.77,327,55154161250,82,56,49,1,12352.2
1121,362,268.92,127,1996127153,22,29,148,1,8765.38
1122,426,303.97,215,714635122,56,24,77,5,1590.88
1123,204,219.02,442,1.87223E+11,93,54,68,1,7375.73
1124,369,125.14,133,4889167189,80,20,31,1,1845.18
1125,365,47.6,591,16358140206,26,53,115,1,1382.51
1126,63,592.82,450,19310817115,76,74,248,1,7508.98
1127,455,372.5,628,2054523442,73,22,211,1,3901.82
1128,415,4.72,610,45647486,51,32,20,1,4792.01
1129,279,144.93,136,1411213032,93,42,74,1,6887.52
1130,262,316.56,457,131886274,52,28,261,1,8643.51
1131,306,9.18,535,8288241226,96,22,140,1,887.32
1132,164,421.25,422,1.56134E+11,7,25,66,1,7174.69
1133,236,185.71,635,327125058,84,48,194,1,2679.91
1134,95,1432.02,263,10587212115,81,60,138,1,4315.07
1135,16,26.27,332,6227235199,27,45,177,1,8853.93
1136,386,297.03,329,198393523,41,61,151,1,1088.62
1137,32,341.67,160,1409412372,37,53,96,5,1442.29
1138,152,99.52,335,24181236233,83,52,127,1,3798.09
1139,20,881.1,309,87507269,93,28,16,1,9951.68
1140,360,139.69,502,14711962178,25,52,180,1,9567.94
1141,286,42.72,193,1861352148,1,37,143,1,2669.66
1142,241,112.72,602,18924813991,28,31,17,1,9630
1143,331,568.88,321,213159253,76,19,105,1,1307.86
1144,258,189.03,74,418255163,46,28,50,1,1916.46
1145,40,199.8,138,352465310,38,20,163,1,167.28
1146,143,189.08,641,21013614108,11,68,238,1,10790.8
1147,68,958.9,183,1.60212E+11,97,31,135,1,9977.49
1148,52,409.59,430,1373378168,42,35,50,1,14563.02
1149,352,349.34,402,1995968207,47,28,245,1,614.14
1150,254,283.15,383,367794252,89,24,180,1,603.79
1151,100,151.82,347,16511422447,13,51,105,1,2197.12
1152,412,438.59,347,1.93217E+11,35,37,103,1,8994.39
1153,12,590.57,540,15023120169,50,79,93,1,3224.6
1154,353,63.74,658,10012870210,92,63,31,1,4336.4
1155,445,77.02,560,1.95237E+11,53,59,132,1,800.83
1156,281,501.15,322,18022454115,88,47,208,1,8821.84
1157,211,917.81,217,426110112,47,64,75,2,3173.17
1158,379,8.95,686,11167243171,8,76,102,1,3299.84
1159,108,173.6,165,1.51247E+11,43,21,160,1,421.44
1160,243,149.4,77,1.54138E+11,39,53,123,1,1035.22
1161,32,388.21,387,1.45246E+11,13,53,237,1,9724.49
1162,460,484.3,407,9316083196,26,61,230,3,7910.3
1163,459,126.04,258,22116949152,19,65,167,1,6041.69
1164,309,52.04,310,10587212115,70,50,31,1,8436.12
1165,109,389.7,423,15516418235,30,62,216,1,7125.15
1166,393,161.1,1,11767192211,2,19,104,1,239.12
1167,175,309.77,384,401025102,10,67,137,1,4378.14
1168,10,838.57,430,1153082168,40,41,273,1,14576.47
1169,120,202.55,28,5125046149,29,21,34,2,701.73
1170,477,724.18,144,1.04155E+11,2,41,134,1,10922.78
1171,410,124.98,424,401929927,62,24,78,1,642
1172,44,487.32,345,35736798,5,52,164,1,7707.96
1173,490,635.91,281,155371943,74,46,78,1,13267.09
1174,342,205.65,105,1.57164E+11,80,62,144,1,3582.16
1175,462,39.41,356,581909136,30,25,132,1,921.91
1176,267,254,436,493118682,98,35,63,1,5788.53
1177,363,436.8,33,15317816693,98,36,213,1,4515.43
1178,211,224.73,5,3102127165,2,76,63,1,7551.89
1179,204,752.69,181,19825114,56,65,115,1,14489.69
1180,456,78.5,574,1664154117,7,31,41,1,13991.5
1181,16,50,309,15023120169,18,53,87,1,185.87
1182,93,132.42,19,2.03174E+11,69,18,164,1,726.39
1183,401,11.67,17,4398242106,78,76,105,1,7458.63
1184,366,83.16,37,45647486,91,61,177,1,3065.87
1185,107,149.02,346,1995968207,19,46,176,1,9379.72
1186,60,74.27,249,19016416079,90,59,148,1,13696.61
1187,384,876.57,359,1.95164E+11,56,62,118,1,3743.63
1188,483,615.58,649,16855199214,59,42,133,1,14343
1189,126,643.03,384,1.04155E+11,2,36,52,1,2882.16
1190,437,7.95,147,10112014250,87,79,65,1,5631.2
1191,382,270.92,108,17110113474,66,77,143,1,4574.43
1192,339,499.48,242,20013225150,12,24,133,1,1242.62
1193,498,841.5,659,2.07157E+11,20,25,287,1,352.31
1194,178,138.82,493,83207115164,30,77,53,1,3100.22
1195,201,231.46,135,77208193198,47,60,83,1,4707.24
1196,124,292.08,631,21854207160,67,72,32,1,7950.48
1197,404,63.98,150,1822252156,26,54,258,1,7954.12
1198,347,235.21,300,106244147,7,67,74,1,5946.61
1199,480,201.73,246,21467148245,96,57,78,1,6650.71
1200,303,161.31,577,3486220205,51,28,13,1,1268.67
1201,249,18.41,28,581909136,72,53,168,1,8287.54
1202,263,471.75,443,100440132,48,34,41,1,12948.5
1203,108,290.02,406,17325244183,5,55,246,1,4746.71
1204,490,48.05,668,1.25225E+11,60,27,38,1,5334.97
1205,411,359.42,567,23163145195,89,55,30,1,1765.45
1206,87,32.91,471,5425224933,36,19,255,1,427.3
1207,196,3.8,619,561161890,74,67,140,1,6285.39
1208,267,31.81,641,14711491132,33,51,149,1,1406.6
1209,267,220.2,288,23255214209,47,28,102,1,1075.15
1210,125,476.03,470,1309220149,3,77,99,1,5958.34
1211,428,141.91,69,15223465155,51,23,49,1,791.97
1212,477,95.83,89,13367250163,70,27,91,1,1726.4
1213,417,51.15,215,2212064463,19,46,199,1,8992.25
1214,170,1192.2,174,401025102,93,60,103,5,7816.41
1215,147,50.75,642,1574711420,18,62,185,1,8271.47
1216,97,185.07,322,7613692235,62,22,159,1,636.42
1217,433,293.54,255,169415546,26,40,45,1,2290.1
1218,381,23.38,412,62041107,62,32,89,1,9968.49
1219,398,285.26,137,645744102,62,28,93,1,167.72
1220,29,129.48,315,106244147,1,31,179,1,7581.7
1221,291,743.03,103,7354203165,50,50,174,1,4111.38
1222,431,297.86,419,2054523442,70,28,96,1,1680.14
1223,275,231.92,280,478277181,49,66,12,1,5715.08
1224,93,295.82,88,1442281686,41,47,46,1,5897.73
1225,442,302.86,4,14491150133,81,55,275,1,5239.24
1226,465,81.08,196,1194328203,89,58,56,1,7788.91
1227,158,775.6,627,7310876238,70,79,158,1,3898.64
1228,334,178.43,158,119876182,41,26,136,1,1214.93
1229,93,211.91,487,16679195157,75,20,181,1,927.47
1230,229,17.21,618,1194328203,4,23,219,1,914.16
1231,373,124.22,523,1302923016,13,23,172,1,9695.04
1232,328,38.37,228,1.36162E+11,3,63,135,1,8647.04
1233,160,269.79,202,8211519937,13,52,17,1,1292.1
1234,14,605.42,488,2518819647,85,21,33,1,392.34
1235,90,11.19,384,1.95237E+11,90,60,40,1,9877.17
1236,53,29.19,300,146531647,4,58,41,1,12059.85
1237,478,701.7,37,193830183,55,61,64,1,6643.24
1238,356,862.34,137,49174157140,70,57,72,1,9903.48
1239,244,410.97,309,14811215127,26,22,45,1,151.42
1240,103,36.97,545,1752104787,87,41,79,1,2850.92
1241,53,137.59,439,161258211,65,30,95,1,10679.67
1242,151,168.11,50,1466970214,15,51,12,1,10652.13
1243,494,430.98,176,16855199214,58,24,93,1,569.25
1244,219,13.87,670,37227215145,77,24,20,1,954.83
1245,202,642.68,643,1.41241E+11,60,76,66,1,1831.2
1246,254,175.07,406,581909136,100,28,169,2,9274.64
1247,285,302.82,290,794717619,20,36,175,1,9384.54
1248,71,1647.74,593,1.13137E+11,49,67,52,1,1483.84
1249,73,406.81,73,2.07157E+11,16,66,84,1,1968.36
1250,383,256.3,99,133639621,66,53,172,1,4203.05
1251,326,80.96,179,81248235147,78,19,97,1,959.94
1252,153,95.78,211,2212315887,61,22,27,1,271.64
1253,460,379.54,668,1.09105E+11,40,41,118,1,12571.76
1254,439,903.19,286,174617754,28,22,65,1,8627.08
1255,70,142.19,416,8519179161,5,18,27,4,524.46
1256,86,847.45,469,1.51247E+11,42,28,175,1,422.32
1257,330,295.18,126,20013225150,100,66,31,1,12961.53
1258,27,18.46,133,1664154117,32,68,213,1,6381.6
1259,20,603.23,238,38210156148,17,28,48,1,117.98
1260,232,54.5,50,619576233,82,57,147,1,1715.22
1261,247,414.77,577,4920211229,14,29,274,1,5599.81
1262,136,886.19,614,1.16106E+11,81,61,69,1,7904.24
1263,322,440.03,569,5749122,99,49,88,1,1490.44
1264,461,35.46,243,193830183,5,56,285,1,1532.72
1265,79,76.39,507,13625015993,19,18,219,1,5976
1266,176,595.91,63,20013614693,85,19,162,1,1673.76
1267,417,6.03,358,868361143,35,76,70,1,3290.72
1268,260,249.34,498,1.5214E+11,88,26,197,1,3030.97
1269,471,421.52,35,1.77172E+11,64,20,67,1,369.86
1270,231,189.77,290,1164388219,11,58,24,1,6570.36
1271,184,73.19,67,1.5214E+11,25,76,213,1,2264.98
1272,475,188.13,157,1752104787,91,75,198,1,5029.87
1273,329,30.52,526,10416521358,5,62,122,1,12327.74
1274,431,1235.69,216,698261135,48,20,118,1,420.25
1275,398,1159.39,294,17313578201,91,41,150,1,6499.53
1276,221,170.24,150,47167178158,50,62,133,1,5172.99
1277,299,56.62,475,483119624,69,54,121,1,8981.1
1278,266,53.14,431,1159694156,62,34,70,1,7915
1279,297,587.23,10,50202853,7,27,144,1,500.84
1280,373,146.15,640,60166231236,98,43,75,1,13784.4
1281,489,21.27,386,19723128119,70,62,114,1,7392.79
1282,128,1397.59,117,413478167,20,26,144,1,1134.79
1283,409,76.02,644,1.81223E+11,87,34,189,1,14765.41
1284,410,170.19,255,1101501201,77,27,156,5,745.87
1285,360,155.51,8,19910332145,81,68,15,1,5360.19
1286,422,135.15,639,77208193198,100,72,50,1,5878.14
1287,225,39.48,435,15223465155,17,56,38,1,5889.51
1288,261,451.68,113,2101609052,72,33,15,1,4381.54
1289,468,19.11,546,1482515990,7,49,160,1,8478.46
1290,138,355,52,1.15241E+11,53,26,33,1,185.47
1291,13,427.69,347,2414892177,88,43,236,1,2443.54
1292,275,254.86,296,5912713525,13,23,102,1,699.9
1293,125,19.48,674,16128130153,2,27,114,1,4739.59
1294,200,190.17,467,1.48181E+11,43,49,265,1,12893.85
1295,213,91.38,609,16312970210,13,65,179,1,2402.58
1296,35,206.63,239,1153082168,23,59,128,1,7626.53
1297,70,93.22,140,70130169235,30,52,52,1,1014.63
1298,275,547.98,218,79227202117,70,28,171,1,1358.54
1299,60,641.06,57,1.16106E+11,99,23,25,1,1602.13
1300,304,314.55,513,401929927,1,27,19,2,1105.89
1301,372,836.45,96,1.56134E+11,43,61,63,1,1731.89
1302,498,1095.09,198,91103147166,76,29,52,1,8692.47
1303,465,189.45,83,645744102,8,53,62,1,12578.75
1304,396,91.84,292,28120130118,23,67,80,1,1712.41
1305,83,609.52,672,1.25225E+11,76,78,169,1,3485.03
1306,479,859.3,67,777223184,66,78,68,1,1146.78
1307,91,100.01,499,8211519937,61,50,63,1,6393.12
1308,24,28.78,41,1861352148,96,40,51,1,680.55
1309,366,111.08,493,1.7523E+11,64,70,83,1,7037.34
1310,470,470.96,600,106244147,36,69,124,2,12991.03
1311,32,52.23,88,1.54138E+11,16,28,96,1,105.01
1312,136,78.62,521,809035146,84,32,52,1,1360.85
1313,1,47.79,649,59129611,34,25,37,1,1649.92
1314,187,333.97,305,9839212221,11,52,45,1,5237.36
1315,452,30.87,15,3492221183,25,33,295,1,14348.65
1316,36,710.43,398,18919867252,7,67,115,1,5625.55
1317,125,220.23,663,192013234,59,41,48,1,3438.02
1318,403,27.28,82,19310817115,70,29,96,1,10668.24
1319,264,101.52,2,6382133139,86,49,98,1,2018.9
1320,123,162.65,169,11286148212,88,59,147,1,9500.95
1321,298,10.52,137,123816361,19,55,30,1,2472.99
1322,235,270.72,149,14576108,27,38,37,1,6522.47
1323,259,202.34,23,1.4625E+11,49,20,134,1,1223.45
1324,329,247.58,112,3224017664,68,39,152,1,778.74
1325,482,686.17,103,19919960222,30,61,96,1,2246.15
1326,20,359.65,133,45647486,85,25,289,1,219.53
1327,453,109.91,517,17313578201,74,38,90,1,12896.06
1328,367,215.72,682,9315152152,32,30,137,1,8697.11
1329,167,490.76,193,1736132202,48,66,156,1,6414.11
1330,110,224.28,316,18920224220,68,64,68,1,5767.51
1331,78,614.03,693,581909136,86,68,51,1,2815.86
1332,212,608.79,399,15812949240,15,55,157,1,2991.17
1333,51,186.55,49,60166231236,3,48,288,1,224.65
1334,250,840.16,692,23163145195,14,20,68,1,1236.76
1335,304,203.34,57,698261135,61,60,66,1,13586.99
1336,7,90.88,86,1752104787,71,26,284,1,7117.35
1337,17,60.11,636,82434138,67,61,122,1,7235.87
1338,158,393.92,504,1411696734,61,72,47,1,7318.64
1339,110,19.39,294,20195180152,62,43,45,1,9847.6
1340,175,557.41,180,1942957163,87,80,49,1,2968.75
1341,79,57.07,250,11617511222,27,31,99,1,9323.71
1342,403,395.27,45,150834238,85,18,167,1,1764.08
1343,228,289.05,493,174617754,88,75,116,1,5683.49
1344,344,46.11,184,138825153,48,33,233,1,5225.73
1345,466,335.5,326,10724720271,3,63,47,1,6445.4
1346,204,388.07,422,4419712659,67,24,68,1,289.71
1347,30,520.86,309,1.79132E+11,17,51,66,1,9200.74
1348,455,787.41,351,1502520056,81,25,39,1,300.87
1349,94,31.7,596,11313424282,74,48,121,1,743.9
1350,185,22.3,35,133639621,30,21,90,1,1200.35
1351,351,203.12,4,772115075,78,56,181,1,1562.39
1352,335,315.94,625,8244162185,24,49,172,1,7719.71
1353,409,192.23,117,167164550,58,54,39,3,2610.67
1354,312,1510.71,106,1.93209E+11,60,66,51,1,2060.02
1355,97,0.26,239,6019716740,90,20,173,1,1833.67
1356,447,210.77,9,14491150133,94,71,161,1,5396.65
1357,280,406.65,13,1472342046,62,57,107,1,12995.7
1358,23,422.9,237,18022454115,27,40,111,1,7616.43
1359,77,20.62,627,184592872,14,35,225,1,12500.8
1360,113,174.39,78,98255160110,15,19,36,1,1127.08
1361,391,7.86,65,2.01113E+11,53,76,91,1,3621.98
1362,136,61.98,376,201476179,38,49,44,1,5212.28
1363,204,54.85,287,21467148245,71,58,40,1,2727.45
1364,89,204.7,359,14120146191,32,49,95,5,5117.03
1365,305,16.55,477,21432109197,9,26,159,1,6089.79
1366,338,91.32,353,492937185,56,58,77,1,2618.1
1367,268,195.49,472,14722781224,16,31,212,1,11988.12
1368,363,49.62,80,1922876177,55,55,111,1,3841.42
1369,316,487.16,361,1569613518,77,28,84,1,321.21
1370,167,405.6,643,367794252,31,37,44,1,9754.73
1371,405,512.95,335,623410135,66,57,143,1,9584.52
1372,98,345.94,354,1.29102E+11,100,31,163,1,7624.56
1373,116,356.56,399,1571302827,100,47,52,1,2485.73
1374,267,10.31,72,745816567,54,36,280,1,2137.9
1375,447,211.69,674,20013225150,66,30,111,1,6412.85
1376,42,221.49,203,760164168,52,23,196,1,707.25
1377,74,278.23,530,1.16106E+11,19,48,83,1,8300.54
1378,63,116.88,24,23163145195,26,45,263,1,7717.34
1379,85,328.77,133,10112014250,33,39,247,1,6967.03
1380,126,77.53,522,20324521562,52,54,55,1,5158.6
1381,471,421.74,339,7310876238,14,67,103,1,12031.14
1382,304,313.69,211,53131194183,34,73,152,1,7093.68
1383,242,411.72,104,1664154117,14,29,153,1,8539.86
1384,261,508.73,316,1721843529,71,59,89,1,7640.57
1385,338,153.08,637,1302923016,57,24,201,1,1292.21
1386,292,23.01,363,55154161250,90,63,166,1,5958.75
1387,24,69.28,379,1844253143,70,25,129,1,708.74
1388,441,51.25,113,10122382253,44,28,66,1,1744.4
1389,412,407.65,13,8136178116,95,25,263,1,273.78
1390,315,459.25,248,2814972129,43,25,59,1,130.76
1391,120,301.56,14,155371943,11,49,118,1,10389.6
1392,462,17.67,416,219715492,61,63,91,1,1048.18
1393,481,5.29,121,6227235199,8,32,132,1,12896.68
1394,166,401.37,404,119876182,31,43,251,1,8208.54
1395,438,145.4,69,49174157140,44,38,24,1,5244.49
1396,90,556.34,377,5912713525,31,37,46,1,11935.14
1397,41,34.31,353,1679519152,94,24,251,1,1484.76
1398,141,780.59,451,19125177160,58,23,145,1,6513.34
1399,410,282.65,626,13573131111,12,35,161,1,13801.15
1400,362,305.27,657,57166147242,59,68,147,1,12958.65
1401,315,185.81,696,2.01114E+11,33,32,116,1,9588.71
1402,92,66.01,317,4917282247,42,49,179,1,3475.99
1403,133,447.95,442,192013234,2,29,75,1,7544.4
1404,69,279.3,674,772115075,79,19,48,1,1193.61
1405,498,26.75,537,131414513,96,33,27,1,12063.77
1406,6,611.15,44,5125046149,9,27,121,1,892.83
1407,104,275.2,122,59129611,58,54,81,1,1230.12
1408,311,427.79,18,2039996114,16,18,189,1,1479.67
1409,144,469.13,501,6319117141,9,54,139,1,1265.28
1410,157,102.81,76,2128321,74,76,47,1,3228.87
1411,171,22.61,255,7613692235,99,19,145,1,1111.67
1412,374,68.28,649,14811215127,100,56,293,1,3213.16
1413,219,33.65,470,493118682,67,63,146,1,12719.93
1414,405,362.68,280,1721117665,14,63,137,1,2040.77
1415,75,73.23,128,66226179193,90,20,172,1,1309.85
1416,136,654.49,380,1.67104E+11,60,25,104,1,164.61
1417,56,18.56,189,418255163,94,49,161,1,4230.37
1418,368,389.05,379,710518486,75,27,41,1,761
1419,261,7.38,11,1569613518,76,67,105,1,2923.83
1420,90,109.48,122,1736132202,8,61,93,1,7372.47
1421,297,66.91,509,5119687214,47,39,85,1,871.1
1422,144,335.48,211,10724720271,40,45,155,1,3023.16
1423,207,38.14,572,11313424282,26,19,174,1,1119.21
1424,443,1076.98,474,493118682,90,60,173,1,11833.73
1425,179,360.02,72,493118682,4,68,68,1,6400.59
1426,175,567.71,605,62041107,86,63,80,1,13884.24
1427,386,218.19,626,1653558173,78,19,185,1,620.83
1428,67,209.99,381,12589163224,14,19,40,1,1938.01
1429,369,11.02,320,2.03174E+11,8,19,280,1,964.79
1430,257,83.43,627,23255214209,12,56,109,1,1870.16
1431,59,344.97,264,21467148245,50,34,106,1,5577.94
1432,341,172.29,474,72128135172,34,36,283,1,8700.8
1433,357,195.54,144,1.61195E+11,39,60,255,1,2794.66
1434,455,101.23,696,1.7115E+11,15,45,87,1,6169.71
1435,346,180.46,456,14711491132,1,25,34,1,831.75
1436,118,692.55,577,18022454115,58,53,109,1,2451.56
1437,275,147.31,59,100440132,5,34,92,1,13625.52
1438,28,107.48,624,12032147210,58,20,103,1,1379.39
1439,179,1831.02,246,1411213032,12,62,83,1,11498.01
1440,90,81.51,79,1929536246,59,25,97,1,865.49
1441,367,365.48,310,4419712659,82,76,216,1,7147.4
1442,441,491.1,408,1752104787,67,35,125,1,7833.85
1443,266,452.8,527,211457544,34,80,151,1,4840.67
1444,72,645.04,515,10191172154,14,70,78,1,7361.47
1445,245,169.28,227,2.18238E+11,57,45,114,1,5128.44
1446,119,88.42,443,371435720,96,62,91,1,12381.45
1447,61,155.53,507,772115075,41,29,66,1,4008.05
1448,80,991.82,496,6215213492,42,43,300,1,3493.13
1449,254,39.24,164,21467148245,95,77,106,1,6462.41
1450,218,152.01,407,80759266,95,42,111,3,4625.12
1451,268,78.77,301,6415066,85,48,50,1,6470.57
1452,460,26.5,175,923041239,63,48,179,1,4854.83
1453,257,83.62,554,2022112044,69,48,146,1,12652.22
1454,398,142.78,499,80759266,21,68,150,1,11705.88
1455,162,55.99,525,21597143157,37,35,95,1,932.61
1456,15,774.48,233,7613692235,13,61,31,1,11613.58
1457,462,105.37,327,16475163220,43,25,160,1,1068.55
1458,218,118.83,321,1902514532,39,28,295,1,1616.3
1459,217,46.22,638,493118682,49,23,217,1,471.28
1460,460,659.71,95,150834238,52,21,148,1,106.86
1461,68,377.97,195,13887180254,28,72,160,1,2457.1
1462,214,114.1,275,6514911248,24,69,148,1,5882.12
1463,266,11.3,528,10191172154,44,55,41,1,1938.99
1464,193,95.5,362,1.77116E+11,31,57,17,1,4079.09
1465,132,130.93,417,1932211559,61,28,149,1,860.12
1466,241,272.97,638,66226179193,33,68,174,1,7811.31
1467,15,73.35,340,923041239,93,24,47,1,1181.84
1468,352,29.94,266,3771146,63,58,243,1,10915.54
1469,396,307.24,584,17877140,96,19,136,2,1670.72
1470,174,50.52,377,1.51247E+11,29,20,140,1,1121.19
1471,24,820.46,185,8921156229,41,53,243,1,5621.86
1472,250,153.07,503,9221476157,34,56,116,1,8873.43
1473,373,52.94,160,98255160110,52,41,146,1,6990.92
1474,30,384.41,289,16855199214,93,60,65,1,7831.56
